Sentence #,Word,POS,Tag
Sentence: 678,and,CC,O
Sentence: 678,maintenance,NN,O
Sentence: 678,of,IN,O
Sentence: 678,HAIR,NNP,CC
Sentence: 678,PULLING,NNP,CC
Sentence: 678,may,MD,O
Sentence: 678,help,VB,O
Sentence: 678,to,TO,O
Sentence: 678,elucidate,VB,O
Sentence: 678,the,DT,O
Sentence: 678,classification,NN,O
Sentence: 678,of,IN,O
Sentence: 678,TRICHOTILLOMANIA,NNP,EE
Sentence: 678,(,(,O
Sentence: 678,TTM,NNP,O
Sentence: 678,),),O
Sentence: 678,as,IN,O
Sentence: 678,an,DT,O
Sentence: 678,impulse,JJ,O
Sentence: 678,control,NN,O
Sentence: 678,disorder,NN,O
Sentence: 678,or,CC,O
Sentence: 678,obsessive-compulsive,JJ,O
Sentence: 678,spectrum,NN,O
Sentence: 678,disorder,NN,O
Sentence: 679,Investigations,NNS,O
Sentence: 679,of,IN,O
Sentence: 679,the,DT,O
Sentence: 679,affective,JJ,O
Sentence: 679,and,CC,O
Sentence: 679,sensory,JJ,O
Sentence: 679,states,NNS,O
Sentence: 679,contributing,VBG,O
Sentence: 679,to,TO,O
Sentence: 679,the,DT,O
Sentence: 679,etiology,NN,O
Sentence: 679,and,CC,O
Sentence: 679,maintenance,NN,O
Sentence: 679,of,IN,O
Sentence: 679,HAIR,NNP,CC
Sentence: 679,PULLING,NNP,CC
Sentence: 679,may,MD,O
Sentence: 679,help,VB,O
Sentence: 679,to,TO,O
Sentence: 679,elucidate,VB,O
Sentence: 679,the,DT,O
Sentence: 679,classification,NN,O
Sentence: 679,of,IN,O
Sentence: 679,TRICHOTILLOMANIA,NNP,EE
Sentence: 679,(,(,O
Sentence: 679,TTM,NNP,O
Sentence: 679,),),O
Sentence: 679,as,IN,O
Sentence: 679,an,DT,O
Sentence: 679,impulse,JJ,O
Sentence: 679,control,NN,O
Sentence: 679,disorder,NN,O
Sentence: 679,or,CC,O
Sentence: 679,obsessive-compulsive,JJ,O
Sentence: 679,spectrum,NN,O
Sentence: 679,disorder,NN,O
Sentence: 680,A,DT,O
Sentence: 680,few,JJ,O
Sentence: 680,cases,NNS,O
Sentence: 680,of,IN,O
Sentence: 680,AIDS,NNP,O
Sentence: 680,have,VBP,O
Sentence: 680,occurred,VBN,O
Sentence: 680,in,IN,O
Sentence: 680,HAEMOPHILIA,NNP,CC
Sentence: 680,B,NNP,CC
Sentence: 680,(,(,O
Sentence: 680,CHRISTMAS,NNP,EE
Sentence: 680,DISEASE,NNP,EE
Sentence: 680,),),O
Sentence: 680,patients,NNS,O
Sentence: 681,A,DT,O
Sentence: 681,few,JJ,O
Sentence: 681,cases,NNS,O
Sentence: 681,of,IN,O
Sentence: 681,AIDS,NNP,O
Sentence: 681,have,VBP,O
Sentence: 681,occurred,VBN,O
Sentence: 681,in,IN,O
Sentence: 681,HAEMOPHILIA,NNP,CC
Sentence: 681,B,NNP,CC
Sentence: 681,(,(,O
Sentence: 681,CHRISTMAS,NNP,EE
Sentence: 681,DISEASE,NNP,EE
Sentence: 681,),),O
Sentence: 681,patients,NNS,O
Sentence: 682,Effects,NNS,O
Sentence: 682,of,IN,O
Sentence: 682,CHLORAMBUCIL,NNP,EE
Sentence: 682,and,CC,O
Sentence: 682,therapeutic,JJ,O
Sentence: 682,decision,NN,O
Sentence: 682,in,IN,O
Sentence: 682,initial,JJ,O
Sentence: 682,forms,NNS,O
Sentence: 682,of,IN,O
Sentence: 682,CHRONIC,NNP,CC
Sentence: 682,LYMPHOCYTIC,NNP,CC
Sentence: 682,LEUKEMIA,NNP,CC
Sentence: 682,(,(,O
Sentence: 682,stage,VB,O
Sentence: 682,A,DT,O
Sentence: 682,),),O
Sentence: 682,:,:,O
Sentence: 682,results,NNS,O
Sentence: 682,of,IN,O
Sentence: 682,a,DT,O
Sentence: 682,randomized,JJ,O
Sentence: 682,clinical,JJ,O
Sentence: 682,trial,NN,O
Sentence: 682,on,IN,O
Sentence: 682,612,CD,O
Sentence: 682,patients,NNS,O
Sentence: 683,RUBELLA,NNP,CC
Sentence: 683,VACCINE,NNP,EE
Sentence: 683,should,MD,O
Sentence: 683,continue,VB,O
Sentence: 683,to,TO,O
Sentence: 683,be,VB,O
Sentence: 683,used,VBN,O
Sentence: 683,to,TO,O
Sentence: 683,immunize,VB,O
Sentence: 683,susceptible,JJ,O
Sentence: 683,adult,NN,O
Sentence: 683,women,NNS,O
Sentence: 683,against,IN,O
Sentence: 683,RUBELLA,NNP,O
Sentence: 683,in,IN,O
Sentence: 683,order,NN,O
Sentence: 683,to,TO,O
Sentence: 683,further,VB,O
Sentence: 683,the,DT,O
Sentence: 683,goal,NN,O
Sentence: 683,of,IN,O
Sentence: 683,elimination,NN,O
Sentence: 683,of,IN,O
Sentence: 683,the,DT,O
Sentence: 683,congenital,JJ,O
Sentence: 683,rubella,NN,O
Sentence: 683,syndrome,NN,O
Sentence: 684,Urokinase,NNP,O
Sentence: 684,versus,NN,O
Sentence: 684,TISSUE,NNP,EE
Sentence: 684,PLASMINOGEN,NNP,EE
Sentence: 684,ACTIVATOR,NNP,EE
Sentence: 684,in,IN,O
Sentence: 684,PULMONARY,NNP,CC
Sentence: 684,EMBOLISM,NNP,CC
Sentence: 685,Hehlman,NNP,O
Sentence: 685,R,NNP,O
Sentence: 685,",",",",O
Sentence: 685,Heimpel,NNP,O
Sentence: 685,H,NNP,O
Sentence: 685,",",",",O
Sentence: 685,Hasford,NNP,O
Sentence: 685,J,NNP,O
Sentence: 685,et,FW,O
Sentence: 685,al,NN,O
Sentence: 685,.,.,O
Sentence: 685,Randomized,NNP,O
Sentence: 685,comparison,NN,O
Sentence: 685,of,IN,O
Sentence: 685,BUSULFAN,NNP,EE
Sentence: 685,and,CC,O
Sentence: 685,hydroxyurea,NN,O
Sentence: 685,in,IN,O
Sentence: 685,CHRONIC,NNP,CC
Sentence: 685,MYELOGENOUS,NNP,CC
Sentence: 685,LEUKEMIA,NNP,CC
Sentence: 685,:,:,O
Sentence: 685,prolongation,NN,O
Sentence: 685,of,IN,O
Sentence: 685,survival,NN,O
Sentence: 685,by,IN,O
Sentence: 685,hydroxyurea,NN,O
Sentence: 686,MYELODYSPLASTIC,NNP,EE
Sentence: 686,SYNDROMES,NNP,EE
Sentence: 686,(,(,O
Sentence: 686,MDS,NNP,O
Sentence: 686,),),O
Sentence: 686,are,VBP,O
Sentence: 686,characterized,VBN,O
Sentence: 686,by,IN,O
Sentence: 686,HYPERCELLULAR,NNP,CC
Sentence: 686,BONE,NNP,CC
Sentence: 686,MARROW,NNP,CC
Sentence: 686,",",",",O
Sentence: 686,peripheral,JJ,O
Sentence: 686,cytopenia,NN,O
Sentence: 686,and,CC,O
Sentence: 686,an,DT,O
Sentence: 686,increased,JJ,O
Sentence: 686,rate,NN,O
Sentence: 686,of,IN,O
Sentence: 686,intramedullary,JJ,O
Sentence: 686,apoptosis,NN,O
Sentence: 687,The,DT,O
Sentence: 687,action,NN,O
Sentence: 687,of,IN,O
Sentence: 687,METHENAMINE,NNP,EE
Sentence: 687,",",",",O
Sentence: 687,used,VBD,O
Sentence: 687,in,IN,O
Sentence: 687,the,DT,O
Sentence: 687,treatment,NN,RR
Sentence: 687,of,IN,O
Sentence: 687,URINARY,NNP,CC
Sentence: 687,INFECTIONS,NNP,CC
Sentence: 687,",",",",O
Sentence: 687,is,VBZ,O
Sentence: 687,based,VBN,O
Sentence: 687,on,IN,O
Sentence: 687,the,DT,O
Sentence: 687,release,NN,O
Sentence: 687,of,IN,O
Sentence: 687,formaldehyde,NN,O
Sentence: 687,in,IN,O
Sentence: 687,the,DT,O
Sentence: 687,body,NN,O
Sentence: 688,Studies,NNS,O
Sentence: 688,in,IN,O
Sentence: 688,patients,NNS,O
Sentence: 688,scheduled,VBN,O
Sentence: 688,for,IN,O
Sentence: 688,percutaneous,JJ,O
Sentence: 688,coronary,JJ,O
Sentence: 688,intervention,NN,O
Sentence: 688,and,CC,O
Sentence: 688,those,DT,O
Sentence: 688,with,IN,O
Sentence: 688,unstable,JJ,O
Sentence: 688,angina,NNS,O
Sentence: 688,or,CC,O
Sentence: 688,non-Q-wave,JJ,O
Sentence: 688,myocardial,JJ,O
Sentence: 688,infarction,NN,O
Sentence: 688,have,VBP,O
Sentence: 688,shown,VBN,O
Sentence: 688,that,IN,O
Sentence: 688,a,DT,O
Sentence: 688,combination,NN,O
Sentence: 688,of,IN,O
Sentence: 688,intravenous,JJ,O
Sentence: 688,GP,NNP,O
Sentence: 688,IIb-IIIa,NNP,O
Sentence: 688,inhibitors,NNS,O
Sentence: 688,with,IN,O
Sentence: 688,ASPIRIN,NNP,EE
Sentence: 688,and,CC,O
Sentence: 688,heparin,NN,O
Sentence: 688,is,VBZ,O
Sentence: 688,associated,VBN,O
Sentence: 688,with,IN,O
Sentence: 688,a,DT,O
Sentence: 688,reduction,NN,O
Sentence: 688,in,IN,O
Sentence: 688,death,NN,O
Sentence: 688,or,CC,O
Sentence: 688,MYOCARDIAL,NNP,CC
Sentence: 688,INFARCTION,NNP,CC
Sentence: 688,compared,VBN,O
Sentence: 688,with,IN,O
Sentence: 688,therapy,NN,O
Sentence: 688,with,IN,O
Sentence: 688,aspirin,NN,O
Sentence: 688,and,CC,O
Sentence: 688,heparin,VB,O
Sentence: 688,alone,RB,O
Sentence: 689,34,CD,O
Sentence: 689,",",",",O
Sentence: 689,37,CD,O
Sentence: 689,",",",",O
Sentence: 689,54,CD,O
Sentence: 689,",",",",O
Sentence: 689,55,CD,O
Sentence: 689,",",",",O
Sentence: 689,56,CD,O
Sentence: 689,Appears,NNS,O
Sentence: 689,to,TO,O
Sentence: 689,be,VB,O
Sentence: 689,as,RB,O
Sentence: 689,effective,JJ,O
Sentence: 689,as,IN,O
Sentence: 689,FUROSEMIDE,NNP,EE
Sentence: 689,in,IN,O
Sentence: 689,reducing,VBG,O
Sentence: 689,EDEMA,NNP,CC
Sentence: 689,",",",",O
Sentence: 689,body,NN,O
Sentence: 689,weight,NN,O
Sentence: 689,",",",",O
Sentence: 689,and,CC,O
Sentence: 689,abdominal,JJ,O
Sentence: 689,girth,NN,O
Sentence: 689,in,IN,O
Sentence: 689,patients,NNS,O
Sentence: 689,with,IN,O
Sentence: 689,edema,JJ,O
Sentence: 689,secondary,JJ,O
Sentence: 689,to,TO,O
Sentence: 689,renal,JJ,O
Sentence: 689,disease,NN,O
Sentence: 690,In,IN,O
Sentence: 690,patients,NNS,O
Sentence: 690,with,IN,O
Sentence: 690,MALIGNANT,NNP,EE
Sentence: 690,PLEURAL,NNP,EE
Sentence: 690,MESOTHELIOMA,NNP,EE
Sentence: 690,",",",",O
Sentence: 690,radiotherapy,NN,O
Sentence: 690,is,VBZ,O
Sentence: 690,useful,JJ,O
Sentence: 690,in,IN,O
Sentence: 690,the,DT,O
Sentence: 690,palliation,NN,O
Sentence: 690,of,IN,O
Sentence: 690,symptoms,NNS,O
Sentence: 690,of,IN,O
Sentence: 690,CHEST,NNP,CC
Sentence: 690,PAIN,NNP,CC
Sentence: 690,and,CC,O
Sentence: 690,painful,JJ,O
Sentence: 690,masses,NNS,O
Sentence: 691,1,CD,O
Sentence: 691,",",",",O
Sentence: 691,14,CD,O
Sentence: 691,",",",",O
Sentence: 691,15,CD,O
Sentence: 691,",",",",O
Sentence: 691,17,CD,O
Sentence: 691,",",",",O
Sentence: 691,18,CD,O
Sentence: 691,",",",",O
Sentence: 691,41,CD,O
Sentence: 691,Administered,NNP,O
Sentence: 691,concomitantly,RB,O
Sentence: 691,with,IN,O
Sentence: 691,corticosteroids,NNS,O
Sentence: 691,",",",",O
Sentence: 691,AZATHIOPRINE,NNP,EE
Sentence: 691,or,CC,O
Sentence: 691,mercaptopurine,NN,O
Sentence: 691,",",",",O
Sentence: 691,and/or,JJ,O
Sentence: 691,5-aminosalicyclates,NNS,O
Sentence: 691,in,IN,O
Sentence: 691,patients,NNS,O
Sentence: 691,with,IN,O
Sentence: 691,ULCERATIVE,NNP,CC
Sentence: 691,COLITIS,NNP,CC
Sentence: 692,Comparison,NNP,O
Sentence: 692,of,IN,O
Sentence: 692,CEFTRIAXONE,NNP,EE
Sentence: 692,and,CC,O
Sentence: 692,traditional,JJ,O
Sentence: 692,therapy,NN,O
Sentence: 692,of,IN,O
Sentence: 692,BACTERIAL,NNP,CC
Sentence: 692,MENINGITIS,NNP,CC
Sentence: 693,May,NNP,O
Sentence: 693,be,VB,O
Sentence: 693,used,VBN,O
Sentence: 693,in,IN,O
Sentence: 693,combination,NN,O
Sentence: 693,with,IN,O
Sentence: 693,metformin,NN,O
Sentence: 693,or,CC,O
Sentence: 693,a,DT,O
Sentence: 693,thiazolidinedione,NN,O
Sentence: 693,antidiabetic,JJ,O
Sentence: 693,agent,NN,O
Sentence: 693,(,(,O
Sentence: 693,e.g.,UH,O
Sentence: 693,",",",",O
Sentence: 693,pioglitazone,NN,O
Sentence: 693,",",",",O
Sentence: 693,ROSIGLITAZONE,NNP,EE
Sentence: 693,),),O
Sentence: 693,as,IN,O
Sentence: 693,an,DT,O
Sentence: 693,adjunct,NN,O
Sentence: 693,to,TO,O
Sentence: 693,diet,VB,O
Sentence: 693,and,CC,O
Sentence: 693,exercise,VB,O
Sentence: 693,for,IN,O
Sentence: 693,the,DT,O
Sentence: 693,management,NN,O
Sentence: 693,of,IN,O
Sentence: 693,TYPE,NNP,CC
Sentence: 693,2,CD,CC
Sentence: 693,DIABETES,NNP,CC
Sentence: 693,MELLITUS,NNP,CC
Sentence: 693,in,IN,O
Sentence: 693,patients,NNS,O
Sentence: 693,who,WP,O
Sentence: 693,do,VBP,O
Sentence: 693,not,RB,O
Sentence: 693,achieve,VB,O
Sentence: 693,adequate,JJ,O
Sentence: 693,glycemic,NNS,O
Sentence: 693,control,NN,O
Sentence: 693,with,IN,O
Sentence: 693,diet,JJ,O
Sentence: 693,",",",",O
Sentence: 693,exercise,NN,O
Sentence: 693,",",",",O
Sentence: 693,and,CC,O
Sentence: 693,monotherapy,NN,O
Sentence: 693,with,IN,O
Sentence: 693,metformin,NN,O
Sentence: 693,",",",",O
Sentence: 693,a,DT,O
Sentence: 693,sulfonylurea,NN,O
Sentence: 693,",",",",O
Sentence: 693,repaglinide,NN,O
Sentence: 693,",",",",O
Sentence: 693,or,CC,O
Sentence: 693,a,DT,O
Sentence: 693,thiazolidinedione,NN,O
Sentence: 693,antidiabetic,JJ,O
Sentence: 693,agent,NN,O
Sentence: 694,Ayestaran,NNP,O
Sentence: 694,A,NNP,O
Sentence: 694,",",",",O
Sentence: 694,Lopez,NNP,O
Sentence: 694,R,NNP,O
Sentence: 694,",",",",O
Sentence: 694,Montoro,NNP,O
Sentence: 694,JB,NNP,O
Sentence: 694,et,FW,O
Sentence: 694,al,NN,O
Sentence: 694,.,.,O
Sentence: 694,Pharmacokinetics,NNS,O
Sentence: 694,of,IN,O
Sentence: 694,conventional,JJ,O
Sentence: 694,formulation,NN,O
Sentence: 694,versus,NN,O
Sentence: 694,fat,JJ,O
Sentence: 694,emulsion,NN,O
Sentence: 694,formulation,NN,O
Sentence: 694,of,IN,O
Sentence: 694,AMPHOTERICIN,NNP,EE
Sentence: 694,B,NNP,EE
Sentence: 694,in,IN,O
Sentence: 694,a,DT,O
Sentence: 694,group,NN,O
Sentence: 694,of,IN,O
Sentence: 694,patients,NNS,O
Sentence: 694,with,IN,O
Sentence: 694,NEUTROPENIA,NNP,CC
Sentence: 695,Bone,NNP,O
Sentence: 695,is,VBZ,O
Sentence: 695,a,DT,O
Sentence: 695,preferred,JJ,O
Sentence: 695,site,NN,O
Sentence: 695,of,IN,O
Sentence: 695,metastasis,NN,O
Sentence: 695,for,IN,O
Sentence: 695,many,JJ,O
Sentence: 695,solid,JJ,O
Sentence: 695,tumors,NNS,O
Sentence: 695,",",",",O
Sentence: 695,and,CC,O
Sentence: 695,the,DT,O
Sentence: 695,complications,NNS,O
Sentence: 695,associated,VBN,O
Sentence: 695,with,IN,O
Sentence: 695,BONE,NNP,EE
Sentence: 695,METASTASES,NNP,EE
Sentence: 695,can,MD,O
Sentence: 695,result,VB,O
Sentence: 695,in,IN,O
Sentence: 695,significant,JJ,O
Sentence: 695,skeletal,JJ,O
Sentence: 695,morbidity,NN,O
Sentence: 695,including,VBG,O
Sentence: 695,severe,JJ,O
Sentence: 695,bone,NN,O
Sentence: 695,pain,NN,O
Sentence: 695,",",",",O
Sentence: 695,PATHOLOGIC,NNP,CC
Sentence: 695,FRACTURE,NNP,CC
Sentence: 695,",",",",O
Sentence: 695,spinal,JJ,O
Sentence: 695,cord,NN,O
Sentence: 695,compression,NN,O
Sentence: 695,",",",",O
Sentence: 695,and,CC,O
Sentence: 695,hypercalcemia,NN,O
Sentence: 695,of,IN,O
Sentence: 695,malignancy,NN,O
Sentence: 695,(,(,O
Sentence: 695,HCM,NNP,O
Sentence: 696,We,PRP,O
Sentence: 696,tried,VBD,O
Sentence: 696,to,TO,O
Sentence: 696,detect,VB,O
Sentence: 696,salivary,JJ,O
Sentence: 696,cortisol,NNS,O
Sentence: 696,level,NN,O
Sentence: 696,with,IN,O
Sentence: 696,drug,NN,O
Sentence: 696,loading,VBG,O
Sentence: 696,test,NN,O
Sentence: 696,(,(,O
Sentence: 696,DEXAMETHASONE,NNP,EE
Sentence: 696,for,IN,O
Sentence: 696,CUSHING,NNP,CC
Sentence: 696,SYNDROME,NNP,CC
Sentence: 696,",",",",O
Sentence: 696,and,CC,O
Sentence: 696,ACTH,NNP,O
Sentence: 696,for,IN,O
Sentence: 696,adrenal,JJ,O
Sentence: 696,insufficiency,NN,O
Sentence: 696,),),O
Sentence: 696,with,IN,O
Sentence: 696,time,NN,O
Sentence: 696,interval,NN,O
Sentence: 697,HEMOPHAGOCYTIC,NNP,EE
Sentence: 697,SYNDROME,NNP,EE
Sentence: 697,(,(,O
Sentence: 697,HPS,NNP,O
Sentence: 697,),),O
Sentence: 697,is,VBZ,O
Sentence: 697,a,DT,O
Sentence: 697,life-threatening,JJ,O
Sentence: 697,disorder,NN,O
Sentence: 697,characterized,VBN,O
Sentence: 697,by,IN,O
Sentence: 697,PANCYTOPENIA,NNP,CC
Sentence: 697,and,CC,O
Sentence: 697,activation,NN,O
Sentence: 697,of,IN,O
Sentence: 697,macrophages,NNS,O
Sentence: 698,Very,RB,O
Sentence: 698,high,JJ,O
Sentence: 698,plasma,NN,O
Sentence: 698,androgen,NN,O
Sentence: 698,levels,NNS,O
Sentence: 698,or,CC,O
Sentence: 698,evidence,NN,O
Sentence: 698,of,IN,O
Sentence: 698,HYPERCORTISOLISM,NNP,CC
Sentence: 698,",",",",O
Sentence: 698,which,WDT,O
Sentence: 698,is,VBZ,O
Sentence: 698,not,RB,O
Sentence: 698,normally,RB,O
Sentence: 698,suppressible,JJ,O
Sentence: 698,by,IN,O
Sentence: 698,DEXAMETHASONE,NNP,EE
Sentence: 698,",",",",O
Sentence: 698,should,MD,O
Sentence: 698,lead,VB,O
Sentence: 698,to,TO,O
Sentence: 698,the,DT,O
Sentence: 698,search,NN,O
Sentence: 698,for,IN,O
Sentence: 698,a,DT,O
Sentence: 698,tumor,NN,O
Sentence: 698,or,CC,O
Sentence: 698,Cushing,NNP,O
Sentence: 698,'s,POS,O
Sentence: 698,syndrome,NN,O
Sentence: 699,Beta,NNP,O
Sentence: 699,cells,NNS,O
Sentence: 699,are,VBP,O
Sentence: 699,nonetheless,RB,O
Sentence: 699,destroyed,VBN,O
Sentence: 699,(,(,O
Sentence: 699,by,IN,O
Sentence: 699,unknown,JJ,O
Sentence: 699,means,NNS,O
Sentence: 699,),),O
Sentence: 699,",",",",O
Sentence: 699,and,CC,O
Sentence: 699,the,DT,O
Sentence: 699,patient,NN,O
Sentence: 699,develops,VBZ,O
Sentence: 699,HYPERGLYCEMIA,NNP,CC
Sentence: 699,or,CC,O
Sentence: 699,ketoacidosis,NN,O
Sentence: 699,unless,IN,O
Sentence: 699,he,PRP,O
Sentence: 699,or,CC,O
Sentence: 699,she,PRP,O
Sentence: 699,receives,VBZ,O
Sentence: 699,INSULIN,NNP,EE
Sentence: 700,A,DT,O
Sentence: 700,double-blind,JJ,O
Sentence: 700,comparison,NN,O
Sentence: 700,of,IN,O
Sentence: 700,the,DT,O
Sentence: 700,efficacy,NN,O
Sentence: 700,and,CC,O
Sentence: 700,safety,NN,O
Sentence: 700,of,IN,O
Sentence: 700,paroxetine,NN,O
Sentence: 700,and,CC,O
Sentence: 700,IMIPRAMINE,NNP,EE
Sentence: 700,in,IN,O
Sentence: 700,the,DT,O
Sentence: 700,treatment,NN,RR
Sentence: 700,of,IN,O
Sentence: 700,DEPRESSION,NNP,CC
Sentence: 700,with,IN,O
Sentence: 700,dementia,NN,O
Sentence: 701,b,JJ,O
Sentence: 701,Class,NN,O
Sentence: 701,:,:,O
Sentence: 701,Antihistamines,NNS,O
Sentence: 701,56:22.08,CD,O
Sentence: 701,;,:,O
Sentence: 701,First,NNP,O
Sentence: 701,Generation,NNP,O
Sentence: 701,Antihistamines,NNP,O
Sentence: 701,4:04,CD,O
Sentence: 701,;,:,O
Sentence: 701,A04AD,NNP,O
Sentence: 701,(,(,O
Sentence: 701,ATC,NNP,O
Sentence: 701,),),O
Sentence: 701,Synonyms,NN,O
Sentence: 701,:,:,O
Sentence: 701,dimenhy,NN,O
Sentence: 701,DRINATE,NNP,O
Sentence: 701,;,:,O
Sentence: 701,Anti-nauseant,JJ,O
Sentence: 701,;,:,O
Sentence: 701,Anti-nausee,NNP,O
Sentence: 701,;,:,O
Sentence: 701,Dimenhydrinate,NNP,O
Sentence: 701,;,:,O
Sentence: 701,Dinate,NNP,O
Sentence: 701,;,:,O
Sentence: 701,Gravergol,NNP,O
Sentence: 701,;,:,O
Sentence: 701,Gravol,NNP,O
Sentence: 701,;,:,O
Sentence: 701,Nauseatol,NNP,O
Sentence: 701,;,:,O
Sentence: 701,Travel,NNP,O
Sentence: 701,Uses,VBZ,O
Sentence: 701,Motion,NNP,O
Sentence: 701,Sickness,NNP,O
Sentence: 701,Used,VBD,O
Sentence: 701,principally,RB,O
Sentence: 701,in,IN,O
Sentence: 701,the,DT,O
Sentence: 701,prevention,NN,O
Sentence: 701,and,CC,O
Sentence: 701,treatment,NN,RR
Sentence: 701,of,IN,O
Sentence: 701,nausea,NN,O
Sentence: 701,",",",",O
Sentence: 701,VOMITING,NNP,CC
Sentence: 701,",",",",O
Sentence: 701,and/or,NN,O
Sentence: 701,vertigo,NN,O
Sentence: 701,associated,VBN,O
Sentence: 701,with,IN,O
Sentence: 701,motion,NN,O
Sentence: 701,sickness,NN,O
Sentence: 701,",",",",O
Sentence: 701,although,IN,O
Sentence: 701,scopolamine,NN,O
Sentence: 701,",",",",O
Sentence: 701,PROMETHAZINE,NNP,EE
Sentence: 701,",",",",O
Sentence: 701,or,CC,O
Sentence: 701,meclizine,NN,O
Sentence: 701,may,MD,O
Sentence: 701,be,VB,O
Sentence: 701,more,RBR,O
Sentence: 701,effective,JJ,O
Sentence: 702,1,CD,O
Sentence: 702,],JJ,O
Sentence: 702,Knauf,NNP,O
Sentence: 702,H,NNP,O
Sentence: 702,",",",",O
Sentence: 702,Mutschler,NNP,O
Sentence: 702,E.,NNP,O
Sentence: 702,Diuretic,NNP,O
Sentence: 702,effectiveness,NN,O
Sentence: 702,of,IN,O
Sentence: 702,hydrochlorothiazide,NN,O
Sentence: 702,and,CC,O
Sentence: 702,FUROSEMIDE,NNP,EE
Sentence: 702,alone,RB,O
Sentence: 702,and,CC,O
Sentence: 702,in,IN,O
Sentence: 702,combination,NN,O
Sentence: 702,in,IN,O
Sentence: 702,CHRONIC,NNP,CC
Sentence: 702,RENAL,NNP,CC
Sentence: 702,FAILURE,NNP,CC
Sentence: 703,James,NNP,O
Sentence: 703,WP,NNP,O
Sentence: 703,",",",",O
Sentence: 703,Avenell,NNP,O
Sentence: 703,A,NNP,O
Sentence: 703,",",",",O
Sentence: 703,Broom,NNP,O
Sentence: 703,J,NNP,O
Sentence: 703,et,FW,O
Sentence: 703,al,NN,O
Sentence: 703,.,.,O
Sentence: 703,A,DT,O
Sentence: 703,one-year,JJ,O
Sentence: 703,trial,NN,O
Sentence: 703,to,TO,O
Sentence: 703,assess,VB,O
Sentence: 703,the,DT,O
Sentence: 703,value,NN,O
Sentence: 703,of,IN,O
Sentence: 703,ORLISTAT,NNP,EE
Sentence: 703,in,IN,O
Sentence: 703,the,DT,O
Sentence: 703,management,NN,O
Sentence: 703,of,IN,O
Sentence: 703,OBESITY,NNP,CC
Sentence: 704,Comparison,NNP,O
Sentence: 704,of,IN,O
Sentence: 704,the,DT,O
Sentence: 704,efficacy,NN,O
Sentence: 704,",",",",O
Sentence: 704,safety,NN,O
Sentence: 704,and,CC,O
Sentence: 704,tolerability,NN,O
Sentence: 704,of,IN,O
Sentence: 704,simvastatin,NN,O
Sentence: 704,and,CC,O
Sentence: 704,PRAVASTATIN,NNP,EE
Sentence: 704,for,IN,O
Sentence: 704,HYPERCHOLESTEROLEMIA,NNP,CC
Sentence: 705,El-Ghobarey,NNP,O
Sentence: 705,AF,NNP,O
Sentence: 705,",",",",O
Sentence: 705,Rennie,NNP,O
Sentence: 705,JAN,NNP,O
Sentence: 705,",",",",O
Sentence: 705,Hadidi,NNP,O
Sentence: 705,T,NNP,O
Sentence: 705,et,FW,O
Sentence: 705,al,NN,O
Sentence: 705,.,.,O
Sentence: 705,A,DT,O
Sentence: 705,comparative,JJ,O
Sentence: 705,trial,NN,O
Sentence: 705,of,IN,O
Sentence: 705,large,JJ,O
Sentence: 705,doses,NNS,O
Sentence: 705,of,IN,O
Sentence: 705,KETOPROFEN,NNP,EE
Sentence: 705,and,CC,O
Sentence: 705,indomethacin,NN,O
Sentence: 705,in,IN,O
Sentence: 705,the,DT,O
Sentence: 705,treatment,NN,RR
Sentence: 705,of,IN,O
Sentence: 705,RHEUMATOID,NNP,CC
Sentence: 705,ARTHRITIS,NNP,CC
Sentence: 706,Studies,NNS,O
Sentence: 706,were,VBD,O
Sentence: 706,performed,VBN,O
Sentence: 706,on,IN,O
Sentence: 706,isolated,JJ,O
Sentence: 706,canine,NN,O
Sentence: 706,coronary,JJ,O
Sentence: 706,artery,NN,O
Sentence: 706,segments,NNS,O
Sentence: 706,to,TO,O
Sentence: 706,characterize,VB,O
Sentence: 706,the,DT,O
Sentence: 706,mechanism,NN,O
Sentence: 706,of,IN,O
Sentence: 706,the,DT,O
Sentence: 706,constrictor,NN,O
Sentence: 706,response,NN,O
Sentence: 706,of,IN,O
Sentence: 706,ERGOMETRINE,NNP,EE
Sentence: 706,(,(,O
Sentence: 706,ergonovine,NN,O
Sentence: 706,),),O
Sentence: 706,",",",",O
Sentence: 706,an,DT,O
Sentence: 706,agent,NN,O
Sentence: 706,used,VBN,O
Sentence: 706,to,TO,O
Sentence: 706,induce,VB,O
Sentence: 706,coronary,JJ,O
Sentence: 706,vasospasm,NN,O
Sentence: 706,in,IN,O
Sentence: 706,patients,NNS,O
Sentence: 706,with,IN,O
Sentence: 706,VARIANT,NNP,CC
Sentence: 706,ANGINA,NNP,CC
Sentence: 707,The,DT,O
Sentence: 707,use,NN,O
Sentence: 707,of,IN,O
Sentence: 707,INTERFERON,NNP,EE
Sentence: 707,in,IN,O
Sentence: 707,the,DT,O
Sentence: 707,treatment,NN,RR
Sentence: 707,of,IN,O
Sentence: 707,MULTIPLE,NNP,CC
Sentence: 707,MYELOMA,NNP,CC
Sentence: 708,20,CD,O
Sentence: 708,",",",",O
Sentence: 708,21,CD,O
Sentence: 708,",",",",O
Sentence: 708,22,CD,O
Sentence: 708,",",",",O
Sentence: 708,23,CD,O
Sentence: 708,",",",",O
Sentence: 708,24,CD,O
